0 3
1 22 0 0 0 0 -7.61994e-05 0.00231988 0.00212981 0.0031502 0 11.5144 -105.845 64.0062 0 
1 22 0 0 0 0 0.00236183 0.000387123 -0.00141786 0.0027818 0 11.5144 -105.845 64.0062 0 
1 22 0 0 0 0 0.000113477 0.000122931 1.98366e-07 0.0001673 0 11.5144 -105.845 64.0062 0 
1 3
1 22 0 0 0 0 0.000279179 -0.00470349 -0.000560622 0.004745 0 4.21275 -57.3147 218.673 0 
1 22 0 0 0 0 -0.000113297 -0.000498583 -0.00107102 0.0011868 0 4.21275 -57.3147 218.673 0 
1 22 0 0 0 0 -0.000111924 -0.000115333 4.64807e-05 0.0001673 0 4.21275 -57.3147 218.673 0 
2 3
1 22 0 0 0 0 0.00364094 0.000655882 0.00297127 0.004745 0 -10.6878 -51.2439 43.7699 0 
1 22 0 0 0 0 0.000956259 0.00039749 0.000579711 0.0011868 0 -10.6878 -51.2439 43.7699 0 
1 22 0 0 0 0 -9.23115e-07 4.02729e-05 -0.000162378 0.0001673 0 -10.6878 -51.2439 43.7699 0 
3 3
1 22 0 0 0 0 -0.00319224 0.00108184 0.0033398 0.004745 0 -7.22304 -62.5435 26.8562 0 
1 22 0 0 0 0 0.000908978 0.000552968 -0.000525814 0.0011868 0 -7.22304 -62.5435 26.8562 0 
1 22 0 0 0 0 5.99885e-05 -0.000112307 0.000108526 0.0001673 0 -7.22304 -62.5435 26.8562 0 
4 3
1 22 0 0 0 0 2.16187e-05 -0.00262893 -0.000878143 0.0027718 0 5.07881 -124.849 29.0845 0 
1 22 0 0 0 0 -0.000844998 -0.00166856 0.0020978 0.0028105 0 5.07881 -124.849 29.0845 0 
1 22 0 0 0 0 -0.000507895 6.46982e-05 6.41312e-05 0.000516 0 5.07881 -124.849 29.0845 0 
5 4
1 22 0 0 0 0 -0.00428213 -0.0010695 -0.001742 0.004745 0 -9.50381 -63.7297 251.833 0 
1 22 0 0 0 0 -0.000802173 -0.000222405 9.37856e-05 0.0008377 0 -9.50381 -63.7297 251.833 0 
1 22 0 0 0 0 0.000170265 -0.000299942 5.13476e-05 0.0003487 0 -9.50381 -63.7297 251.833 0 
1 22 0 0 0 0 -1.57972e-05 -0.000121368 0.00011406 0.0001673 0 -9.50381 -63.7297 251.833 0 
6 3
1 22 0 0 0 0 0.00381341 -0.00212236 -0.00186239 0.004745 0 -4.08594 3.1612 41.0708 545836 
1 22 0 0 0 0 -0.00117604 -0.000138317 -7.93531e-05 0.0011868 0 -4.08594 3.1612 41.0708 545836 
1 22 0 0 0 0 7.69201e-05 0.000106865 -0.00010321 0.0001673 0 -4.08594 3.1612 41.0708 545836 
7 3
1 22 0 0 0 0 -0.0025722 -0.000403242 0.000950812 0.0027718 0 5.05671 -6.17513 21.5641 341966 
