0 3
1 22 0 0 0 0 -0.000114776 0.00349433 0.00320804 0.004745 0 -0.00429918 -41.7563 -21.553 0 
1 22 0 0 0 0 0.00100763 0.000165158 -0.000604902 0.0011868 0 -0.00429918 -41.7563 -21.553 0 
1 22 0 0 0 0 0.000113477 0.000122931 1.98366e-07 0.0001673 0 -0.00429918 -41.7563 -21.553 0 
1 3
1 22 0 0 0 0 -0.00469992 -0.000347009 -0.000552582 0.004745 0 -6.0494 -20.3077 35.0673 183852 
1 22 0 0 0 0 -0.000289509 -0.000748285 -0.000240821 0.0008377 0 -6.0494 -20.3077 35.0673 183852 
1 22 0 0 0 0 -0.000246558 -0.000453019 -1.5463e-05 0.000516 0 -6.0494 -20.3077 35.0673 183852 
2 3
1 22 0 0 0 0 -3.07999e-05 0.00134371 -0.00541777 0.005582 0 -0.988287 9.87944 48.876 160872 
1 22 0 0 0 0 -0.000290802 -0.000186238 4.83854e-05 0.0003487 0 -0.988287 9.87944 48.876 160872 
1 22 0 0 0 0 8.34648e-05 0.000127017 -6.99251e-05 0.0001673 0 -0.988287 9.87944 48.876 160872 
3 3
1 22 0 0 0 0 2.16187e-05 -0.00262893 -0.000878143 0.0027718 0 -6.46285 25.2063 -46.5764 188404 
1 22 0 0 0 0 -0.000844998 -0.00166856 0.0020978 0.0028105 0 -6.46285 25.2063 -46.5764 188404 
1 22 0 0 0 0 -0.000507895 6.46982e-05 6.41312e-05 0.000516 0 -6.46285 25.2063 -46.5764 188404 
4 3
1 22 0 0 0 0 -0.00103784 -0.00547084 0.000389303 0.005582 0 -19.8919 -23.478 47.5887 37853 
1 22 0 0 0 0 -0.000125849 0.000236197 -0.000223528 0.0003487 0 -19.8919 -23.478 47.5887 37853 
1 22 0 0 0 0 -0.000163764 -2.94278e-05 -1.7453e-05 0.0001673 0 -19.8919 -23.478 47.5887 37853 
5 4
1 22 0 0 0 0 0.000107163 0.00233897 -0.00148345 0.0027718 0 -21.0109 -20.8935 1.46682 42562.5 
1 22 0 0 0 0 -0.0010306 -0.00260851 0.00018009 0.0028105 0 -21.0109 -20.8935 1.46682 42562.5 
1 22 0 0 0 0 -5.36102e-05 0.000171792 -0.000298672 0.0003487 0 -21.0109 -20.8935 1.46682 42562.5 
1 22 0 0 0 0 0.000100618 0.000112285 -7.25079e-05 0.0001673 0 -21.0109 -20.8935 1.46682 42562.5 
6 4
1 22 0 0 0 0 -0.0025722 -0.000403242 0.000950812 0.0027718 0 -9.44722 -57.3031 -15.7184 0 
1 22 0 0 0 0 -0.000280614 -0.000894738 -0.00264945 0.0028105 0 -9.44722 -57.3031 -15.7184 0 
1 22 0 0 0 0 0.000307205 0.000137931 -9.051e-05 0.0003487 0 -9.44722 -57.3031 -15.7184 0 
1 22 0 0 0 0 3.14512e-05 -8.48214e-06 0.000164098 0.0001673 0 -9.44722 -57.3031 -15.7184 0 
7 3
1 22 0 0 0 0 0.00450285 -0.00148705 -0.000167535 0.004745 0 -2.93721 -45.9496 28.3968 0 
1 22 0 0 0 0 0.000532667 -0.000669569 -0.000822458 0.0011868 0 -2.93721 -45.9496 28.3968 0 
1 22 0 0 0 0 -0.000107382 2.67529e-05 0.00012547 0.0001673 0 -2.93721 -45.9496 28.3968 0 
8 3
1 22 0 0 0 0 -0.00119264 -0.00049304 0.00456613 0.004745 0 -7.67507 0.596903 25.6398 20237.1 
1 22 0 0 0 0 -0.000721295 -0.000491713 0.000804019 0.0011868 0 -7.67507 0.596903 25.6398 20237.1 
1 22 0 0 0 0 -7.67208e-05 -3.8619e-05 -0.000143568 0.0001673 0 -7.67507 0.596903 25.6398 20237.1 
9 3
1 22 0 0 0 0 0.00351846 0.00230997 -0.00219078 0.004745 0 -7.16181 17.1859 -5.61921 88954.9 
1 22 0 0 0 0 0.000403756 -0.000877686 0.000689305 0.0011868 0 -7.16181 17.1859 -5.61921 88954.9 
1 22 0 0 0 0 3.6684e-05 -4.29175e-05 0.000157485 0.0001673 0 -7.16181 17.1859 -5.61921 88954.9 
10 3
1 22 0 0 0 0 0.00271116 0.00305345 -0.00241683 0.004745 0 -13.3845 -38.8691 -40.0664 0 
1 22 0 0 0 0 -0.00113801 -0.000234442 -0.000241803 0.0011868 0 -13.3845 -38.8691 -40.0664 0 
1 22 0 0 0 0 -0.000166444 -7.01529e-06 1.53804e-05 0.0001673 0 -13.3845 -38.8691 -40.0664 0 
11 3
1 22 0 0 0 0 0.000145929 0.000574402 0.00470784 0.004745 0 -11.7926 53.777 -34.3233 263891 
1 22 0 0 0 0 -0.000220617 0.00113401 -0.000271734 0.0011868 0 -11.7926 53.777 -34.3233 263891 
1 22 0 0 0 0 3.86291e-05 3.2436e-06 0.000162747 0.0001673 0 -11.7926 53.777 -34.3233 263891 
12 4
1 22 0 0 0 0 -0.00355868 -0.000626988 -0.000797292 0.0037004 0 -14.671 16.4612 8.45383 40656.2 
1 22 0 0 0 0 -0.000915688 0.000366866 0.000342764 0.0010443 0 -14.671 16.4612 8.45383 40656.2 
1 22 0 0 0 0 -0.00054758 -0.000127585 0.00104517 0.0011868 0 -14.671 16.4612 8.45383 40656.2 
1 22 0 0 0 0 0.000135795 -8.95267e-05 3.91661e-05 0.0001673 0 -14.671 16.4612 8.45383 40656.2 
13 3
1 22 0 0 0 0 0.00211099 0.00412336 0.00102793 0.004745 0 -6.97737 -30.4355 -7.94905 0 
1 22 0 0 0 0 0.000324643 -0.000910522 0.000688514 0.0011868 0 -6.97737 -30.4355 -7.94905 0 
1 22 0 0 0 0 -0.000165066 -9.0553e-06 2.57002e-05 0.0001673 0 -6.97737 -30.4355 -7.94905 0 
14 3
1 22 0 0 0 0 -0.00230087 -0.00413503 -0.000350048 0.004745 0 -3.90044 -2.04301 59.0678 748163 
1 22 0 0 0 0 -0.000670172 0.000654759 -0.000728461 0.0011868 0 -3.90044 -2.04301 59.0678 748163 
1 22 0 0 0 0 0.000110618 6.65407e-05 -0.000106421 0.0001673 0 -3.90044 -2.04301 59.0678 748163 
15 3
1 22 0 0 0 0 -0.00135539 -0.00290069 -0.00350199 0.004745 0 -19.1797 32.0975 27.2738 88417.7 
1 22 0 0 0 0 -8.65171e-05 1.88664e-05 0.00118349 0.0011868 0 -19.1797 32.0975 27.2738 88417.7 
1 22 0 0 0 0 0.000132085 6.53756e-05 -7.91755e-05 0.0001673 0 -19.1797 32.0975 27.2738 88417.7 
16 4
1 22 0 0 0 0 0.00161673 0.000606821 -0.00124813 0.0021307 0 -0.582262 0.407707 3.62115 46160.8 
1 22 0 0 0 0 0.000392479 0.000974575 0.00239389 0.0026143 0 -0.582262 0.407707 3.62115 46160.8 
1 22 0 0 0 0 0.000949114 -0.000515405 0.00049197 0.0011868 0 -0.582262 0.407707 3.62115 46160.8 
1 22 0 0 0 0 -0.000101841 -0.00011234 -7.06928e-05 0.0001673 0 -0.582262 0.407707 3.62115 46160.8 
17 3
1 22 0 0 0 0 -0.000919372 -0.00288944 -0.000854185 0.0031502 0 -1.02319 45.0943 29.6198 176865 
1 22 0 0 0 0 -0.00152728 -0.000756921 0.00219839 0.0027818 0 -1.02319 45.0943 29.6198 176865 
1 22 0 0 0 0 -7.48055e-05 -2.92355e-05 -0.000146761 0.0001673 0 -1.02319 45.0943 29.6198 176865 
18 3
1 22 0 0 0 0 -0.00449958 -0.00292003 0.00154466 0.005582 0 -11.8097 -5.56842 -43.8755 336953 
1 22 0 0 0 0 0.000145496 -0.000294527 0.000116946 0.0003487 0 -11.8097 -5.56842 -43.8755 336953 
1 22 0 0 0 0 -0.000139157 -5.70585e-05 -7.32729e-05 0.0001673 0 -11.8097 -5.56842 -43.8755 336953 
19 3
1 22 0 0 0 0 4.35005e-06 -0.00468003 0.000782525 0.004745 0 -11.931 27.2131 -22.0154 97099.7 
